state,session,chamber,bill_id,type,name,leg_id
ak,27,lower,HB 2,primary,GATTO,AKL000033
ak,27,lower,HB 2,cosponsor,LYNN,AKL000044
ak,27,lower,HB 2,cosponsor,Petersen,AKL000050
ak,27,lower,HB 20,primary,STOLTZE,AKL000054
ak,27,lower,HB 20,cosponsor,KELLER,AKL000043
ak,27,lower,HB 20,cosponsor,Neuman,AKL000048
ak,27,lower,HB 20,cosponsor,Johnson,AKL000040
ak,27,lower,HB 20,cosponsor,Thompson,AKL000056
ak,27,lower,HB 200,primary,GATTO,AKL000033
ak,27,lower,HB 201,primary,GUTTENBERG,AKL000035
ak,27,lower,HB 202,primary,T.WILSON,AKL000059
ak,27,lower,HB 202,cosponsor,Dick,AKL000025
ak,27,lower,HB 203,primary,CHENAULT,AKL000020
ak,27,lower,HB 203,cosponsor,Johnson,AKL000040
ak,27,lower,HB 203,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 203,cosponsor,Fairclough,AKL000028
ak,27,lower,HB 203,cosponsor,Costello,AKL000024
ak,27,lower,HB 203,cosponsor,Neuman,AKL000048
ak,27,lower,HB 203,cosponsor,Thompson,AKL000056
ak,27,lower,HB 203,cosponsor,Hawker,AKL000036
ak,27,lower,HB 203,cosponsor,Millett,AKL000046
ak,27,lower,HB 203,cosponsor,Olson,AKL000049
ak,27,lower,HB 203,cosponsor,Johansen,AKL000039
ak,27,lower,HB 203,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 204,primary,FAIRCLOUGH,AKL000028
ak,27,lower,HB 204,cosponsor,Neuman,AKL000048
ak,27,lower,HB 204,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 204,cosponsor,Costello,AKL000024
ak,27,lower,HB 204,cosponsor,Saddler,AKL000052
ak,27,lower,HB 205,primary,FAIRCLOUGH,AKL000028
ak,27,lower,HB 205,cosponsor,Neuman,AKL000048
ak,27,lower,HB 205,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 205,cosponsor,Costello,AKL000024
ak,27,lower,HB 205,cosponsor,Saddler,AKL000052
ak,27,lower,HB 206,primary,LABOR & COMMERCE,
ak,27,lower,HB 207,primary,EDUCATION,
ak,27,lower,HB 208,primary,EDUCATION,
ak,27,lower,HB 209,primary,HERRON,AKL000037
ak,27,lower,HB 209,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 209,cosponsor,Holmes,AKL000038
ak,27,lower,HB 21,primary,FAIRCLOUGH,AKL000028
ak,27,lower,HB 21,cosponsor,GARDNER,AKL000032
ak,27,lower,HB 21,cosponsor,HERRON,AKL000037
ak,27,lower,HB 21,cosponsor,Costello,AKL000024
ak,27,lower,HB 21,cosponsor,Millett,AKL000046
ak,27,lower,HB 21,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 21,cosponsor,Johansen,AKL000039
ak,27,lower,HB 21,cosponsor,Petersen,AKL000050
ak,27,lower,HB 21,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 21,cosponsor,Tuck,AKL000057
ak,27,lower,HB 21,cosponsor,Chenault,AKL000020
ak,27,lower,HB 21,cosponsor,Saddler,AKL000052
ak,27,lower,HB 210,primary,LYNN,AKL000044
ak,27,lower,HB 211,primary,P.WILSON,AKL000058
ak,27,lower,HB 212,primary,MILLETT BY REQUEST,AKL000046
ak,27,lower,HB 213,primary,FAIRCLOUGH,AKL000028
ak,27,lower,HB 213,cosponsor,Saddler,AKL000052
ak,27,lower,HB 213,cosponsor,Stoltze,AKL000054
ak,27,lower,HB 214,primary,JOHANSEN,AKL000039
ak,27,lower,HB 214,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 214,cosponsor,Munoz,AKL000047
ak,27,lower,HB 215,primary,CHENAULT,AKL000020
ak,27,lower,HB 215,cosponsor,Neuman,AKL000048
ak,27,lower,HB 215,cosponsor,Fairclough,AKL000028
ak,27,lower,HB 215,cosponsor,Johnson,AKL000040
ak,27,lower,HB 215,cosponsor,Hawker,AKL000036
ak,27,lower,HB 215,cosponsor,Olson,AKL000049
ak,27,lower,HB 215,cosponsor,Feige,AKL000029
ak,27,lower,HB 215,cosponsor,Millett,AKL000046
ak,27,lower,HB 215,cosponsor,Thompson,AKL000056
ak,27,lower,HB 215,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 215,cosponsor,Saddler,AKL000052
ak,27,lower,HB 215,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 215,cosponsor,Dick,AKL000025
ak,27,lower,HB 215,cosponsor,Costello,AKL000024
ak,27,lower,HB 216,primary,P.WILSON,AKL000058
ak,27,lower,HB 216,cosponsor,Lynn,AKL000044
ak,27,lower,HB 216,cosponsor,Costello,AKL000024
ak,27,lower,HB 216,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 216,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 216,cosponsor,Johnson,AKL000040
ak,27,lower,HB 216,cosponsor,Tuck,AKL000057
ak,27,lower,HB 217,primary,AUSTERMAN,AKL000021
ak,27,lower,HB 218,primary,HEALTH & SOCIAL SERVICES,
ak,27,lower,HB 219,primary,FEIGE,AKL000029
ak,27,lower,HB 219,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 219,cosponsor,Thomas,AKL000055
ak,27,lower,HB 22,primary,MUNOZ,AKL000047
ak,27,lower,HB 22,cosponsor,HERRON,AKL000037
ak,27,lower,HB 22,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 220,primary,GARDNER,AKL000032
ak,27,lower,HB 220,cosponsor,Gara,AKL000031
ak,27,lower,HB 220,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 221,primary,CHENAULT,AKL000020
ak,27,lower,HB 222,primary,AUSTERMAN,AKL000021
ak,27,lower,HB 222,cosponsor,Chenault,AKL000020
ak,27,lower,HB 222,cosponsor,Johnson,AKL000040
ak,27,lower,HB 222,cosponsor,Stoltze,AKL000054
ak,27,lower,HB 222,cosponsor,Thomas,AKL000055
ak,27,lower,HB 222,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 222,cosponsor,Herron,AKL000037
ak,27,lower,HB 223,primary,FINANCE,
ak,27,lower,HB 224,primary,SEATON,AKL000053
ak,27,lower,HB 224,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 224,cosponsor,Gara,AKL000031
ak,27,lower,HB 224,cosponsor,Olson,AKL000049
ak,27,lower,HB 224,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 225,primary,KAWASAKI,AKL000042
ak,27,lower,HB 226,primary,KAWASAKI,AKL000042
ak,27,lower,HB 227,primary,HERRON,AKL000037
ak,27,lower,HB 228,primary,GARA,AKL000031
ak,27,lower,HB 229,primary,FEIGE,AKL000029
ak,27,lower,HB 229,cosponsor,Holmes,AKL000038
ak,27,lower,HB 229,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 23,primary,PETERSEN,AKL000050
ak,27,lower,HB 23,cosponsor,HOLMES,AKL000038
ak,27,lower,HB 23,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 230,primary,MILLETT,AKL000046
ak,27,lower,HB 230,cosponsor,Edgmon,AKL000027
ak,27,lower,HB 230,cosponsor,Foster,AKL000030
ak,27,lower,HB 230,cosponsor,Tuck,AKL000057
ak,27,lower,HB 230,cosponsor,Johansen,AKL000039
ak,27,lower,HB 230,cosponsor,Petersen,AKL000050
ak,27,lower,HB 231,primary,GARA,AKL000031
ak,27,lower,HB 231,cosponsor,Petersen,AKL000050
ak,27,lower,HB 231,cosponsor,Tuck,AKL000057
ak,27,lower,HB 232,primary,STOLTZE,AKL000054
ak,27,lower,HB 232,cosponsor,Millett,AKL000046
ak,27,lower,HB 232,cosponsor,Lynn,AKL000044
ak,27,lower,HB 233,primary,GARDNER,AKL000032
ak,27,lower,HB 233,cosponsor,Neuman,AKL000048
ak,27,lower,HB 233,cosponsor,Tuck,AKL000057
ak,27,lower,HB 233,cosponsor,Dick,AKL000025
ak,27,lower,HB 233,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 233,cosponsor,Keller,AKL000043
ak,27,lower,HB 233,cosponsor,Gara,AKL000031
ak,27,lower,HB 233,cosponsor,Millett,AKL000046
ak,27,lower,HB 233,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 233,cosponsor,Petersen,AKL000050
ak,27,lower,HB 233,cosponsor,Cissna,AKL000023
ak,27,lower,HB 234,primary,THOMAS,AKL000055
ak,27,lower,HB 234,cosponsor,Herron,AKL000037
ak,27,lower,HB 234,cosponsor,Olson,AKL000049
ak,27,lower,HB 234,cosponsor,Thompson,AKL000056
ak,27,lower,HB 234,cosponsor,Miller,AKL000045
ak,27,lower,HB 234,cosponsor,Feige,AKL000029
ak,27,lower,HB 234,cosponsor,Chenault,AKL000020
ak,27,lower,HB 234,cosponsor,Johnson,AKL000040
ak,27,lower,HB 234,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 234,cosponsor,Dick,AKL000025
ak,27,lower,HB 234,cosponsor,Lynn,AKL000044
ak,27,lower,HB 234,cosponsor,Saddler,AKL000052
ak,27,lower,HB 234,cosponsor,Austerman,AKL000021
ak,27,lower,HB 234,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 234,cosponsor,Gara,AKL000031
ak,27,lower,HB 234,cosponsor,Stoltze,AKL000054
ak,27,lower,HB 234,cosponsor,Munoz,AKL000047
ak,27,lower,HB 234,cosponsor,Hawker,AKL000036
ak,27,lower,HB 234,cosponsor,Seaton,AKL000053
ak,27,lower,HB 234,cosponsor,Fairclough,AKL000028
ak,27,lower,HB 234,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 235,primary,THOMPSON,AKL000056
ak,27,lower,HB 235,cosponsor,Munoz,AKL000047
ak,27,lower,HB 235,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 236,primary,LYNN,AKL000044
ak,27,lower,HB 236,cosponsor,Munoz,AKL000047
ak,27,lower,HB 236,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 236,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 236,cosponsor,Miller,AKL000045
ak,27,lower,HB 236,cosponsor,Tuck,AKL000057
ak,27,lower,HB 236,cosponsor,Holmes,AKL000038
ak,27,lower,HB 236,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 236,cosponsor,Petersen,AKL000050
ak,27,lower,HB 236,cosponsor,Gardner,AKL000032
ak,27,lower,HB 236,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 236,cosponsor,Foster,AKL000030
ak,27,lower,HB 236,cosponsor,Gara,AKL000031
ak,27,lower,HB 236,cosponsor,Herron,AKL000037
ak,27,lower,HB 236,cosponsor,Edgmon,AKL000027
ak,27,lower,HB 237,primary,EDGMON,AKL000027
ak,27,lower,HB 237,cosponsor,Chenault,AKL000020
ak,27,lower,HB 237,cosponsor,Austerman,AKL000021
ak,27,lower,HB 237,cosponsor,Thomas,AKL000055
ak,27,lower,HB 237,cosponsor,Thompson,AKL000056
ak,27,lower,HB 237,cosponsor,Joule,AKL000041
ak,27,lower,HB 237,cosponsor,Gara,AKL000031
ak,27,lower,HB 237,cosponsor,Munoz,AKL000047
ak,27,lower,HB 237,cosponsor,Seaton,AKL000053
ak,27,lower,HB 237,cosponsor,Herron,AKL000037
ak,27,lower,HB 237,cosponsor,Foster,AKL000030
ak,27,lower,HB 237,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 237,cosponsor,Dick,AKL000025
ak,27,lower,HB 237,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 237,cosponsor,Holmes,AKL000038
ak,27,lower,HB 237,cosponsor,Millett,AKL000046
ak,27,lower,HB 237,cosponsor,Johansen,AKL000039
ak,27,lower,HB 237,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 238,primary,KAWASAKI,AKL000042
ak,27,lower,HB 238,cosponsor,Petersen,AKL000050
ak,27,lower,HB 238,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 239,primary,HOLMES,AKL000038
ak,27,lower,HB 24,primary,OLSON,AKL000049
ak,27,lower,HB 24,cosponsor,Petersen,AKL000050
ak,27,lower,HB 240,primary,CHENAULT,AKL000020
ak,27,lower,HB 240,cosponsor,Johnson,AKL000040
ak,27,lower,HB 240,cosponsor,Olson,AKL000049
ak,27,lower,HB 241,primary,KERTTULA,AKL000022
ak,27,lower,HB 241,cosponsor,Petersen,AKL000050
ak,27,lower,HB 242,primary,P.WILSON,AKL000058
ak,27,lower,HB 242,cosponsor,Dick,AKL000025
ak,27,lower,HB 242,cosponsor,Seaton,AKL000053
ak,27,lower,HB 242,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 243,primary,KAWASAKI,AKL000042
ak,27,lower,HB 243,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 244,primary,KAWASAKI,AKL000042
ak,27,lower,HB 244,cosponsor,TUCK,AKL000057
ak,27,lower,HB 244,cosponsor,GARDNER,AKL000032
ak,27,lower,HB 244,cosponsor,GARA,AKL000031
ak,27,lower,HB 244,cosponsor,Miller,AKL000045
ak,27,lower,HB 244,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 244,cosponsor,Petersen,AKL000050
ak,27,lower,HB 244,cosponsor,Holmes,AKL000038
ak,27,lower,HB 245,primary,HAWKER,AKL000036
ak,27,lower,HB 245,cosponsor,Chenault,AKL000020
ak,27,lower,HB 245,cosponsor,Johnson,AKL000040
ak,27,lower,HB 246,primary,THOMAS,AKL000055
ak,27,lower,HB 246,cosponsor,Dick,AKL000025
ak,27,lower,HB 246,cosponsor,Johnson,AKL000040
ak,27,lower,HB 246,cosponsor,Austerman,AKL000021
ak,27,lower,HB 246,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 247,primary,LYNN,AKL000044
ak,27,lower,HB 247,cosponsor,THOMPSON,AKL000056
ak,27,lower,HB 247,cosponsor,SADDLER,AKL000052
ak,27,lower,HB 247,cosponsor,Fairclough,AKL000028
ak,27,lower,HB 247,cosponsor,Costello,AKL000024
ak,27,lower,HB 247,cosponsor,Petersen,AKL000050
ak,27,lower,HB 247,cosponsor,Miller,AKL000045
ak,27,lower,HB 247,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 247,cosponsor,Seaton,AKL000053
ak,27,lower,HB 247,cosponsor,Keller,AKL000043
ak,27,lower,HB 247,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 247,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 247,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 247,cosponsor,Holmes,AKL000038
ak,27,lower,HB 247,cosponsor,Tuck,AKL000057
ak,27,lower,HB 247,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 247,cosponsor,Hawker,AKL000036
ak,27,lower,HB 247,cosponsor,Johnson,AKL000040
ak,27,lower,HB 247,cosponsor,Gara,AKL000031
ak,27,lower,HB 247,cosponsor,Chenault,AKL000020
ak,27,lower,HB 247,cosponsor,Herron,AKL000037
ak,27,lower,HB 247,cosponsor,Millett,AKL000046
ak,27,lower,HB 247,cosponsor,Feige,AKL000029
ak,27,lower,HB 247,cosponsor,Gardner,AKL000032
ak,27,lower,HB 248,primary,DICK,AKL000025
ak,27,lower,HB 249,primary,DICK,AKL000025
ak,27,lower,HB 25,primary,PETERSEN,AKL000050
ak,27,lower,HB 25,cosponsor,TUCK,AKL000057
ak,27,lower,HB 25,cosponsor,KAWASAKI,AKL000042
ak,27,lower,HB 25,cosponsor,GARA,AKL000031
ak,27,lower,HB 25,cosponsor,Miller,AKL000045
ak,27,lower,HB 250,primary,THOMAS,AKL000055
ak,27,lower,HB 250,cosponsor,P.WILSON,AKL000058
ak,27,lower,HB 250,cosponsor,MILLETT,AKL000046
ak,27,lower,HB 250,cosponsor,Austerman,AKL000021
ak,27,lower,HB 250,cosponsor,Edgmon,AKL000027
ak,27,lower,HB 250,cosponsor,Herron,AKL000037
ak,27,lower,HB 250,cosponsor,Miller,AKL000045
ak,27,lower,HB 250,cosponsor,Petersen,AKL000050
ak,27,lower,HB 250,cosponsor,Gara,AKL000031
ak,27,lower,HB 250,cosponsor,Tuck,AKL000057
ak,27,lower,HB 250,cosponsor,Cissna,AKL000023
ak,27,lower,HB 250,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 250,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 250,cosponsor,Costello,AKL000024
ak,27,lower,HB 250,cosponsor,Seaton,AKL000053
ak,27,lower,HB 250,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 250,cosponsor,Munoz,AKL000047
ak,27,lower,HB 250,cosponsor,Lynn,AKL000044
ak,27,lower,HB 250,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 250,cosponsor,Saddler,AKL000052
ak,27,lower,HB 250,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 250,cosponsor,Johnson,AKL000040
ak,27,lower,HB 251,primary,DICK,AKL000025
ak,27,lower,HB 251,cosponsor,JOULE,AKL000041
ak,27,lower,HB 252,primary,COSTELLO,AKL000024
ak,27,lower,HB 252,cosponsor,Lynn,AKL000044
ak,27,lower,HB 252,cosponsor,Keller,AKL000043
ak,27,lower,HB 252,cosponsor,Feige,AKL000029
ak,27,lower,HB 252,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 252,cosponsor,Thomas,AKL000055
ak,27,lower,HB 252,cosponsor,Tuck,AKL000057
ak,27,lower,HB 252,cosponsor,Holmes,AKL000038
ak,27,lower,HB 252,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 252,cosponsor,Stoltze,AKL000054
ak,27,lower,HB 252,cosponsor,Herron,AKL000037
ak,27,lower,HB 252,cosponsor,Foster,AKL000030
ak,27,lower,HB 252,cosponsor,Johnson,AKL000040
ak,27,lower,HB 252,cosponsor,Gara,AKL000031
ak,27,lower,HB 252,cosponsor,Olson,AKL000049
ak,27,lower,HB 252,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 252,cosponsor,Petersen,AKL000050
ak,27,lower,HB 252,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 252,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 252,cosponsor,Millett,AKL000046
ak,27,lower,HB 252,cosponsor,Gardner,AKL000032
ak,27,lower,HB 252,cosponsor,Johansen,AKL000039
ak,27,lower,HB 252,cosponsor,Saddler,AKL000052
ak,27,lower,HB 253,primary,STOLTZE,AKL000054
ak,27,lower,HB 253,cosponsor,THOMPSON,AKL000056
ak,27,lower,HB 253,cosponsor,MILLETT,AKL000046
ak,27,lower,HB 253,cosponsor,PRUITT,AKL000051
ak,27,lower,HB 253,cosponsor,TUCK,AKL000057
ak,27,lower,HB 253,cosponsor,Lynn,AKL000044
ak,27,lower,HB 253,cosponsor,Costello,AKL000024
ak,27,lower,HB 253,cosponsor,Keller,AKL000043
ak,27,lower,HB 253,cosponsor,Gara,AKL000031
ak,27,lower,HB 253,cosponsor,Holmes,AKL000038
ak,27,lower,HB 254,primary,DICK,AKL000025
ak,27,lower,HB 254,cosponsor,MUNOZ,AKL000047
ak,27,lower,HB 254,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 255,primary,GARA,AKL000031
ak,27,lower,HB 255,cosponsor,THOMAS,AKL000055
ak,27,lower,HB 255,cosponsor,GATTO,AKL000033
ak,27,lower,HB 255,cosponsor,P.WILSON,AKL000058
ak,27,lower,HB 255,cosponsor,GRUENBERG,AKL000034
ak,27,lower,HB 255,cosponsor,TUCK,AKL000057
ak,27,lower,HB 255,cosponsor,Costello,AKL000024
ak,27,lower,HB 255,cosponsor,Gardner,AKL000032
ak,27,lower,HB 255,cosponsor,Holmes,AKL000038
ak,27,lower,HB 255,cosponsor,Petersen,AKL000050
ak,27,lower,HB 255,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 256,primary,DICK,AKL000025
ak,27,lower,HB 256,cosponsor,Herron,AKL000037
ak,27,lower,HB 256,cosponsor,Foster,AKL000030
ak,27,lower,HB 257,primary,KERTTULA,AKL000022
ak,27,lower,HB 258,primary,JOULE,AKL000041
ak,27,lower,HB 258,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 258,cosponsor,Johnson,AKL000040
ak,27,lower,HB 258,cosponsor,Pruitt,AKL000051
ak,27,lower,HB 259,primary,MUNOZ,AKL000047
ak,27,lower,HB 259,cosponsor,P.WILSON,AKL000058
ak,27,lower,HB 259,cosponsor,Olson,AKL000049
ak,27,lower,HB 26,primary,NEUMAN,AKL000048
ak,27,lower,HB 26,cosponsor,Stoltze,AKL000054
ak,27,lower,HB 260,primary,PETERSEN,AKL000050
ak,27,lower,HB 260,cosponsor,TUCK,AKL000057
ak,27,lower,HB 260,cosponsor,KAWASAKI,AKL000042
ak,27,lower,HB 260,cosponsor,MILLER,AKL000045
ak,27,lower,HB 260,cosponsor,GARA,AKL000031
ak,27,lower,HB 261,primary,EDGMON,AKL000027
ak,27,lower,HB 261,cosponsor,MILLETT,AKL000046
ak,27,lower,HB 261,cosponsor,THOMPSON,AKL000056
ak,27,lower,HB 261,cosponsor,Thomas,AKL000055
ak,27,lower,HB 261,cosponsor,Gara,AKL000031
ak,27,lower,HB 261,cosponsor,Austerman,AKL000021
ak,27,lower,HB 261,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 261,cosponsor,Munoz,AKL000047
ak,27,lower,HB 261,cosponsor,Johansen,AKL000039
ak,27,lower,HB 261,cosponsor,Herron,AKL000037
ak,27,lower,HB 261,cosponsor,Cissna,AKL000023
ak,27,lower,HB 262,primary,CISSNA,AKL000023
ak,27,lower,HB 263,primary,GARDNER,AKL000032
ak,27,lower,HB 263,cosponsor,GARA,AKL000031
ak,27,lower,HB 263,cosponsor,TUCK,AKL000057
ak,27,lower,HB 263,cosponsor,KAWASAKI,AKL000042
ak,27,lower,HB 263,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 264,primary,MUNOZ,AKL000047
ak,27,lower,HB 264,cosponsor,Chenault,AKL000020
ak,27,lower,HB 264,cosponsor,Gara,AKL000031
ak,27,lower,HB 264,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 264,cosponsor,Thompson,AKL000056
ak,27,lower,HB 264,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 264,cosponsor,Millett,AKL000046
ak,27,lower,HB 264,cosponsor,Petersen,AKL000050
ak,27,lower,HB 264,cosponsor,Johansen,AKL000039
ak,27,lower,HB 264,cosponsor,Johnson,AKL000040
ak,27,lower,HB 264,cosponsor,Gardner,AKL000032
ak,27,lower,HB 264,cosponsor,Tuck,AKL000057
ak,27,lower,HB 266,primary,MUNOZ,AKL000047
ak,27,lower,HB 266,cosponsor,TUCK,AKL000057
ak,27,lower,HB 266,cosponsor,THOMPSON,AKL000056
ak,27,lower,HB 266,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 266,cosponsor,Keller,AKL000043
ak,27,lower,HB 266,cosponsor,Miller,AKL000045
ak,27,lower,HB 266,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 267,primary,MUNOZ,AKL000047
ak,27,lower,HB 267,cosponsor,OLSON,AKL000049
ak,27,lower,HB 267,cosponsor,Lynn,AKL000044
ak,27,lower,HB 267,cosponsor,Costello,AKL000024
ak,27,lower,HB 267,cosponsor,Neuman,AKL000048
ak,27,lower,HB 267,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 268,primary,GARDNER,AKL000032
ak,27,lower,HB 268,cosponsor,TUCK,AKL000057
ak,27,lower,HB 268,cosponsor,KAWASAKI,AKL000042
ak,27,lower,HB 268,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 269,primary,HOLMES,AKL000038
ak,27,lower,HB 269,cosponsor,Thompson,AKL000056
ak,27,lower,HB 269,cosponsor,Munoz,AKL000047
ak,27,lower,HB 269,cosponsor,Olson,AKL000049
ak,27,lower,HB 269,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 269,cosponsor,Miller,AKL000045
ak,27,lower,HB 269,cosponsor,Costello,AKL000024
ak,27,lower,HB 269,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 27,primary,THOMAS,AKL000055
ak,27,lower,HB 27,cosponsor,HERRON,AKL000037
ak,27,lower,HB 27,cosponsor,FEIGE,AKL000029
ak,27,lower,HB 27,cosponsor,SADDLER,AKL000052
ak,27,lower,HB 27,cosponsor,Millett,AKL000046
ak,27,lower,HB 27,cosponsor,Thompson,AKL000056
ak,27,lower,HB 27,cosponsor,Lynn,AKL000044
ak,27,lower,HB 27,cosponsor,Gatto,AKL000033
ak,27,lower,HB 27,cosponsor,Miller,AKL000045
ak,27,lower,HB 27,cosponsor,Austerman,AKL000021
ak,27,lower,HB 270,primary,CISSNA,AKL000023
ak,27,lower,HB 270,cosponsor,GRUENBERG,AKL000034
ak,27,lower,HB 270,cosponsor,TUCK,AKL000057
ak,27,lower,HB 271,primary,KELLER,AKL000043
ak,27,lower,HB 271,cosponsor,PRUITT,AKL000051
ak,27,lower,HB 271,cosponsor,Gruenberg,AKL000034
ak,27,lower,HB 271,cosponsor,Thompson,AKL000056
ak,27,lower,HB 271,cosponsor,Gara,AKL000031
ak,27,lower,HB 271,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 271,cosponsor,Johnson,AKL000040
ak,27,lower,HB 271,cosponsor,Millett,AKL000046
ak,27,lower,HB 271,cosponsor,Stoltze,AKL000054
ak,27,lower,HB 271,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 272,primary,GARA,AKL000031
ak,27,lower,HB 272,cosponsor,GUTTENBERG,AKL000035
ak,27,lower,HB 272,cosponsor,GARDNER,AKL000032
ak,27,lower,HB 272,cosponsor,KERTTULA,AKL000022
ak,27,lower,HB 272,cosponsor,HOLMES,AKL000038
ak,27,lower,HB 272,cosponsor,TUCK,AKL000057
ak,27,lower,HB 272,cosponsor,KAWASAKI,AKL000042
ak,27,lower,HB 272,cosponsor,PETERSEN,AKL000050
ak,27,lower,HB 272,cosponsor,GRUENBERG,AKL000034
ak,27,lower,HB 272,cosponsor,CISSNA,AKL000023
ak,27,lower,HB 272,cosponsor,Miller,AKL000045
ak,27,lower,HB 273,primary,GARDNER,AKL000032
ak,27,lower,HB 274,primary,HOLMES,AKL000038
ak,27,lower,HB 274,cosponsor,OLSON,AKL000049
ak,27,lower,HB 274,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 274,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 274,cosponsor,Gara,AKL000031
ak,27,lower,HB 274,cosponsor,Doogan,AKL000026
ak,27,lower,HB 275,primary,LYNN,AKL000044
ak,27,lower,HB 275,cosponsor,Gara,AKL000031
ak,27,lower,HB 275,cosponsor,Miller,AKL000045
ak,27,lower,HB 275,cosponsor,P.Wilson,AKL000058
ak,27,lower,HB 275,cosponsor,Munoz,AKL000047
ak,27,lower,HB 275,cosponsor,Thompson,AKL000056
ak,27,lower,HB 275,cosponsor,Kerttula,AKL000022
ak,27,lower,HB 276,primary,THOMPSON,AKL000056
ak,27,lower,HB 276,cosponsor,DICK,AKL000025
ak,27,lower,HB 276,cosponsor,MILLETT,AKL000046
ak,27,lower,HB 276,cosponsor,TUCK,AKL000057
ak,27,lower,HB 276,cosponsor,MILLER,AKL000045
ak,27,lower,HB 276,cosponsor,T.Wilson,AKL000059
ak,27,lower,HB 276,cosponsor,Kawasaki,AKL000042
ak,27,lower,HB 276,cosponsor,Feige,AKL000029
ak,27,lower,HB 276,cosponsor,Joule,AKL000041
ak,27,lower,HB 276,cosponsor,Edgmon,AKL000027
ak,27,lower,HB 276,cosponsor,Guttenberg,AKL000035
ak,27,lower,HB 276,cosponsor,Johnson,AKL000040
ak,27,lower,HB 277,primary,SADDLER,AKL000052
ak,27,lower,HB 277,cosponsor,FEIGE,AKL000029
